model,scenario,region,variable,unit,1750,1751,1752,1753,1754,1755,1756,1757,1758,1759,1760,1761,1762,1763,1764,1765,1766,1767,1768,1769,1770,1771,1772,1773,1774,1775,1776,1777,1778,1779,1780,1781,1782,1783,1784,1785,1786,1787,1788,1789,1790,1791,1792,1793,1794,1795,1796,1797,1798,1799,1800,1801,1802,1803,1804,1805,1806,1807,1808,1809,1810,1811,1812,1813,1814,1815,1816,1817,1818,1819,1820,1821,1822,1823,1824,1825,1826,1827,1828,1829,1830,1831,1832,1833,1834,1835,1836,1837,1838,1839,1840,1841,1842,1843,1844,1845,1846,1847,1848,1849,1850,1851,1852,1853,1854,1855,1856,1857,1858,1859,1860,1861,1862,1863,1864,1865,1866,1867,1868,1869,1870,1871,1872,1873,1874,1875,1876,1877,1878,1879,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100,2101,2102,2103,2104,2105,2106,2107,2108,2109,2110,2111,2112,2113,2114,2115,2116,2117,2118,2119,2120,2121,2122,2123,2124,2125,2126,2127,2128,2129,2130,2131,2132,2133,2134,2135,2136,2137,2138,2139,2140,2141,2142,2143,2144,2145,2146,2147,2148,2149,2150,2151,2152,2153,2154,2155,2156,2157,2158,2159,2160,2161,2162,2163,2164,2165,2166,2167,2168,2169,2170,2171,2172,2173,2174,2175,2176,2177,2178,2179,2180,2181,2182,2183,2184,2185,2186,2187,2188,2189,2190,2191,2192,2193,2194,2195,2196,2197,2198,2199,2200,2201,2202,2203,2204,2205,2206,2207,2208,2209,2210,2211,2212,2213,2214,2215,2216,2217,2218,2219,2220,2221,2222,2223,2224,2225,2226,2227,2228,2229,2230,2231,2232,2233,2234,2235,2236,2237,2238,2239,2240,2241,2242,2243,2244,2245,2246,2247,2248,2249,2250,2251,2252,2253,2254,2255,2256,2257,2258,2259,2260,2261,2262,2263,2264,2265,2266,2267,2268,2269,2270,2271,2272,2273,2274,2275,2276,2277,2278,2279,2280,2281,2282,2283,2284,2285,2286,2287,2288,2289,2290,2291,2292,2293,2294,2295,2296,2297,2298,2299,2300,2301,2302,2303,2304,2305,2306,2307,2308,2309,2310,2311,2312,2313,2314,2315,2316,2317,2318,2319,2320,2321,2322,2323,2324,2325,2326,2327,2328,2329,2330,2331,2332,2333,2334,2335,2336,2337,2338,2339,2340,2341,2342,2343,2344,2345,2346,2347,2348,2349,2350,2351,2352,2353,2354,2355,2356,2357,2358,2359,2360,2361,2362,2363,2364,2365,2366,2367,2368,2369,2370,2371,2372,2373,2374,2375,2376,2377,2378,2379,2380,2381,2382,2383,2384,2385,2386,2387,2388,2389,2390,2391,2392,2393,2394,2395,2396,2397,2398,2399,2400,2401,2402,2403,2404,2405,2406,2407,2408,2409,2410,2411,2412,2413,2414,2415,2416,2417,2418,2419,2420,2421,2422,2423,2424,2425,2426,2427,2428,2429,2430,2431,2432,2433,2434,2435,2436,2437,2438,2439,2440,2441,2442,2443,2444,2445,2446,2447,2448,2449,2450,2451,2452,2453,2454,2455,2456,2457,2458,2459,2460,2461,2462,2463,2464,2465,2466,2467,2468,2469,2470,2471,2472,2473,2474,2475,2476,2477,2478,2479,2480,2481,2482,2483,2484,2485,2486,2487,2488,2489,2490,2491,2492,2493,2494,2495,2496,2497,2498,2499,2500
REMIND-MAgPIE 3.5-4.11,SSP1 - Very Low Emissions,World,Emissions|CO2|AFOLU,Mt CO2/yr,364.07435672976396,371.1676300501683,378.39910186071046,385.77146468736737,393.28746351469294,400.9498968078703,408.76161755467683,416.72553432774976,424.84461236754794,433.12187468641287,441.56040319414024,450.1633398454815,458.9338878100013,467.87531266472786,476.9909436100403,486.2841747092439,495.75846615229716,505.4173455441596,515.2644092182403,525.3033235754372,535.5378264492639,545.9717284975741,556.6089146214005,567.4533454114376,578.5090586227055,589.7801706779458,601.2708782003066,612.9854595758909,624.9282765467461,637.1037758348918,649.5164907979862,662.1710431172525,675.0721445182892,688.2245985254084,701.6333022501527,715.3032482146588,729.2395262105455,743.447325194018,757.9319352178956,772.6987494012797,787.7532659375986,803.1010901417736,818.7479365372714,834.6996309838172,850.9621128465636,867.5414372075205,884.4437771200702,901.6754259074085,919.2427995057654,937.152438853279,955.4110123254115,974.0253182178163,993.0022872775766,1012.3489852837606,1032.0726156782564,1052.1805222478597,1072.680191858619,1093.5792572434536,1114.8854998440834,1136.606852708327,1158.7514034438489,1181.327397229454,1204.343239885052,1227.807501001434,1251.728917131025,1276.1163950408038,1300.9790150286,1326.3260343040006,1352.166890435127,1378.511204862569,1405.3687864817764,1432.7496352952498,1460.6639461358848,1489.1221124628603,1518.1347302314805,1547.712601838415,1577.8667401438017,1608.6083725717149,1639.9489452905218,1671.9001274746843,1704.4738156495957,1737.6821381210657,1771.5374594911075,1806.0523852617032,1841.2397665282676,1877.112704764554,1913.6845567007822,1950.9689392968105,1988.9797348121988,2027.7310959750514,2067.237451251565,2107.5135102182426,2148.574269038779,2190.4350160476442,2233.1113374424604,2276.619123087277,2320.974572428917,2366.194200528588,2412.2948442110073,2459.293668333333,2640.530108333333,2821.766548333333,2859.5759499999995,2907.718339166666,2916.9572574999993,2880.611928333333,2971.040893333333,2953.2326449999996,2976.9910408333326,3040.890114166666,2782.8615191666663,2769.3754366666662,2742.4460341666663,2709.092448333333,2620.6166158333326,2573.305111666666,2610.0161175,2572.0929483333325,2540.5083916666663,2586.7662608333326,2837.2147649999997,2856.5988824999995,3054.735071666666,2982.3796658333326,3180.3268933333325,3264.798918333333,3285.769144166666,3183.775879166666,3279.3011349999997,3272.52827,3382.7765308333333,3379.5372783333323,3559.227604166666,3481.4366674999997,3634.8924241666664,3633.8837149999995,3547.918504166666,3694.130504166666,3569.017246666666,3680.3693208333325,3953.2007349999994,4163.666961666666,4104.8204175,4291.812515833332,4307.302688333332,4312.621316666667,4247.702112499999,4407.572766666666,4360.104347499999,4450.8476833333325,4509.373320833332,4536.064811666666,4630.583026666666,4600.2895125,4682.4756,4830.257098333333,4840.826026666667,4751.992629999999,4842.356429166665,4949.777314166666,4750.3398799999995,4830.274945833332,4689.623253333332,4517.8430641666655,4599.750796666666,4574.475179999999,4525.947222499999,4548.681059999999,4551.802685833332,4484.531507499999,4606.870491666667,4842.472479166666,4806.0616175,4911.316446666666,4924.881774999999,4922.030034166666,4933.884825833333,4969.471750833332,4943.589740833332,4897.666757499999,5023.9166633333325,5188.6170324999985,5237.213510833332,5301.2174049999985,5341.668979166667,5264.984660833333,5304.434538333332,5372.189863333332,5422.035208333333,5361.063005833333,5462.309737499999,5742.478976666666,5773.442500833332,5724.986959999998,5702.544576666666,5696.444865833332,5651.659163333332,5640.429345833332,5554.334637499998,5480.1812175,6211.576515833332,6564.578065833332,6482.803515833332,6593.883541666666,6985.543693333332,7128.406138333332,7224.753515833332,7328.894594999999,7196.540046666665,7749.319865833332,6710.890129166665,6825.494884999999,6335.303360833333,6165.768711666666,5863.085882499999,5629.200472499999,5226.636039166666,5404.790792499999,5336.2850475,5840.219256666666,5698.245840833332,5121.814811666665,5394.483764999999,5247.888873333332,5142.1393008333325,5063.0142749999995,5087.869957499999,5517.777200833333,5416.997208333332,4690.163426666666,4971.1458225,4833.455623333332,4547.009628333332,4788.439461666666,5643.187384999999,5294.810794166666,5531.1992083333325,5343.6896424999995,5174.748800833333,4956.9416599999995,4980.219126666665,4973.59456,5261.838789166665,4977.4772575,5893.661005833333,5436.3635699999995,6016.908782499999,7411.9643216666655,6148.933532499999,6007.280473333332,5301.064083333332,4768.716140833333,5131.8517158333325,6080.097723333332,5407.917038333333,4894.543316666666,5336.032551666666,4597.923467499999,4883.851839166666,5277.826629166665,5491.911159166665,5282.112705833332,5656.000505833333,5119.878802499999,5400.1205775,5535.613581666666,4409.459541666665,4234.097835,3847.5149624999995,3789.4992941666655,3441.498518333333,3555.369436666666,3543.615524166666,3627.550666666666,3353.4039882548814,3078.818710841536,2814.7567159877976,2550.273450335731,2285.3689138853388,2020.0431066366195,1754.296028589573,1364.3962581629858,973.8803960518837,582.7484422562668,191.00039677613475,-201.36374038851216,-533.9387149781544,-867.035043289386,-1200.6527253222062,-1534.791761076616,-1869.4521505526145,-2039.757136051697,-2210.3258969831472,-2381.158433346966,-2552.2547451431524,-2723.6148323717066,-2827.0823008519333,-2930.7074818548763,-3034.4903753805343,-3138.4309814289095,-3242.5293,-3248.0084,-3253.4875,-3258.9666,-3264.4457,-3269.9248,-3241.103,-3212.2812,-3183.4594,-3154.6376,-3125.8158,-3162.554090000001,-3199.29238,-3236.03067,-3272.76896,-3309.507250000001,-3346.24554,-3382.98383,-3419.72212,-3456.460410000001,-3493.1987,-3553.04416,-3612.88962,-3672.73508,-3732.58054,-3792.426,-3852.27146,-3912.11692,-3971.96238,-4031.80784,-4091.6533,-4130.74559,-4169.83788,-4208.93017,-4248.02246,-4287.114750000001,-4326.20704,-4365.29933,-4404.39162,-4443.483910000001,-4482.5762,-4504.950110000001,-4527.32402,-4549.69793,-4572.071840000001,-4594.445750000001,-4616.81966,-4639.19357,-4661.567480000001,-4683.94139,-4706.3153,-4659.4866803361665,-4613.124013223284,-4567.222662356007,-4521.778037560998,-4476.785594337905,-4432.240833404914,-4388.139300248809,-4344.4765846795235,-4301.248320389116,-4258.450184515133,-4216.077897208321,-4174.127221204641,-4132.593961401531,-4091.4739644384017,-4050.763118281289,-4010.4573518116517,-3970.552634419255,-3931.044975599104,-3891.9304245523954,-3853.2050697914283,-3814.865038748455,-3776.9064973884215,-3739.3256498255596,-3702.118737943795,-3665.282041020934,-3628.811875356587,-3592.7045939037953,-3556.956585904325,-3521.5642765275857,-3486.5241265131453,-3451.832631816803,-3417.4863232601792,-3383.4817661837956,-3349.8155601036083,-3316.484338370954,-3283.4847678358824,-3250.8135485138414,-3218.4674132556715,-3186.4431274208923,-3154.737488554234,-3123.3473260653873,-3092.2695009119448,-3061.500905285494,-3031.0384623008313,-3000.879125688272,-2971.019879489022,-2941.4577377535797,-2912.1897442431355,-2883.212972133949,-2854.5245237246604,-2826.121530146523,-2798.00115107651,-2770.1605744532794,-2742.597016195969,-2715.307719925783,-2688.2899566903543,-2661.5410246908436,-2635.0582490117604,-2608.8389813534673,-2582.880599767349,-2557.1805083936156,-2531.7361372017117,-2506.5449417333157,-2481.6044028478873,-2456.9120264707544,-2432.4653433437015,-2408.261908778045,-2384.2993024101575,-2360.575127959434,-2337.087012988659,-2313.832608666761,-2290.809589533931,-2268.015653269068,-2245.4485204595517,-2223.1059343732945,-2200.9856607330694,-2179.085487493078,-2157.4032246177467,-2135.9367038627192,-2114.683778558031,-2093.642323393441,-2072.8102342058987,-2052.1854277691236,-2031.7658415852866,-2011.5494336787515,-1991.534182391881,-1971.718086182867,-1952.0991634255752,-1932.6754522113808,-1913.4450101529758,-1894.4059141901287,-1875.5562603973776,-1856.894163793635,-1838.4177581536892,-1820.125195821578,-1802.0146475258255,-1784.084302196509,-1766.3323667841544,-1748.7570660804265,-1731.356642540609,-1714.1293561078478,-1697.073484039143,-1680.187320733075,-1663.4691775592412,-1646.9173826893918,-1630.5302809302473,-1614.3062335579757,-1598.2436181543194,-1582.3408284443528,-1566.5962741358524,-1551.0083807602668,-1535.5755895152683,-1520.2963571088724,-1505.169155605105,-1490.19247227121,-1475.364809426373,-1460.6846842919535,-1446.1506288432047,-1431.7611896624696,-1417.5149277938392,-1403.4104185992544,-1389.446251616042,-1375.6210304158674,-1361.9333724650885,-1348.3819089865046,-1334.9652848224748,-1321.682158299402,-1308.5312010935645,-1295.5110980982827,-1282.6205472924069,-1269.8582596101144,-1257.2229588120015,-1244.7133813574594,-1232.3282762783176,-1220.066405053747,-1207.9265414864076,-1195.9074715798251,-1184.007993416994,-1172.226917040181,-1160.563064331931,-1149.0152688972535,-1137.5823759469813,-1126.2632421822925,-1115.0567356803776,-1103.9617357812479,-1092.9771329756675,-1082.1018287942018,-1071.3347356973702,-1060.6747769668902,-1050.1208865980057,-1039.6720091928844,-1029.3270998550786,-1019.0851240850341,-1008.9450576766382,-998.9058866148004,-988.9666069740484,-979.1262248181355,-969.3837561006455,-959.7382265665882,-950.188671654972,-940.7341364023479,-931.3736753473116,-922.1063524359578,-912.9312409282717,-903.8474233054571,-894.8539911781818,-885.9500451957383,-877.1346949561085,-868.4070589169226,-859.7662643073032,-851.2114470405888,-842.7417516279237,-834.3563310927086,-826.0543468859019,-817.8349688021648,-809.6973748968393,-801.6407514037535,-793.6642926538442,-785.7672009945895,-777.9486867102426,-770.2079679428592,-762.5442706141123,-754.9568283478825,-747.4448823936202,-740.0076815504702,-732.6444820921504,-725.3545476925788,-718.1371493522407,-710.9915653252874,-703.9170810473615,-696.91298906414,-689.9785889605876,-683.1131872909152,-676.316097509235,-669.5866399009042,-662.9241415145542,-656.3279360947944,-649.7973640155858,-643.3317722142782,-636.9305141263039,-630.5929496205193,-624.3184449351926,-618.1063726146267,-611.9561114464124,-605.867046399308,-599.8385685617343,-593.8700750808841,-587.9609691024351,-582.1106597108657,-576.318561870361,-570.5840963663106,-564.906689747385,-559.2857742681915,-553.7207878324976,-548.2111739370227,-542.7563816157855,-537.3558653850085,-532.009085188568,-526.7155063439887,-521.4745994889748,-516.2858405284736,-511.1487105822647,-506.06269593307286,-501.0272879751945,-496.04198316363795,-491.10628296376746,-486.21969380144975,-481.38172701369683,-476.59189879979783,-471.84973017294027,-467.15474691230924,-462.5064795156665,-457.90446315239853,-453.34823761703433,-448.83734728322304,-444.3713410581727,-439.9497723375386,-435.5721989607646,-431.23818316686436,-426.94729155064744,-422.699095019376,-418.4931687498571,-414.32909214595844,-410.20644879655,-406.12482643386085,-402.0838168922537,-398.0830160674067,-394.12202387590344,-390.20044421522374,-386.31788492413386,-382.47395774346904,-378.6682782773078,-374.9004659545323,-371.1701439907703,-367.476939350717,-363.8204827108304,-360.20040842239973,-356.61635447497923,-353.0679624601877,-349.55487753586624,-346.0767483905952,-342.6332272085614,-339.2239696347772,-335.8486347406439,-332.50688498985966,-329.1983862046642,-325.9228075324223,-322.6798214125367,-319.4691035436933,-316.2903328514292,-313.14319145602656,-310.0273646407229,-306.9425408202405,-303.8884115096262,-300.8646712934043,-297.8710177950331,-294.90715164666796,-291.97277645922435,-289.067598792738,-286.1913281270215,-283.3436768326112,-280.5243601420048,-277.7330961211835,-274.9696056414195,-272.2336123513616,-269.5248426494011,-266.84302565631015,-264.18789318815493,-261.55917972947566,-258.95662240673624,-256.3799609620352,-253.82893772708124,-251.30329759742466,-248.80278800694805,-246.32715890260835,-243.87616271943233,-241.44955435575898,-239.04709114872998,-236.66853285002227,-234.31364160182412,-231.98218191304815,-229.67392063578254,-227.38862694197618,-225.12607230035505,-222.88603045356976,-220.66827739556868,-218.47259134919813,-216.2987527440235,-214.1465441943729,-212.01575047759772,-209.90615851255077,-207.81755733827734,-205.74973809291973,-203.70249399283,-201.67562031189232,-199.66891436104927,-197.68217546803373,-195.7152049573006,-193.76780613015987,-191.8397842451058,-189.93094649834325,-188.04110200450683,-186.17006177757239,-184.31763871195784,-182.48364756381312,-180.66790493249502,-178.87022924222714,-177.0904407239426,-175.32836139730622,-173.58381505291712,-171.8566272346869,-170.14662522239453,-168.45363801441366,-166.77749631061283,-165.1180324954247,-163.47508062108497,-161.84847639103697,-160.23805714350235,-158.64366183521415,-157.06513102531304,-155.50230685940244,-153.95503305376354,-152.42315487972624,-150.90651914819665,-149.40497419433774,-147.91836986240284,-146.44655749071984,-144.9893898968252,-143.54672136274507,-142.11840762042394,-140.70430583729723,-139.30427460200818,-137.9181739102667,-136.54586515084836,-135.18721109173376,-133.84207586638468,-132.5103249601577,-131.19182519685234,-129.8864447253936,-128.59405300664642,-127.31452080036202,-126.04772015225339,-124.79352438120014,-123.55180806657994,-122.32244703572661,-121.10531835151251,-119.90030030005505,-118.70727237854481,-117.52611528319552,-116.35671089731326,-115.19894227948502,-114.05269365188413,-112.9178503886927,-111.79429900463862,-110.68192714364726,-109.58062356760554,-108.49027814523801,-107.41078184109391,-106.34202670464316,-105.28390585948158,-104.23631349264276,-103.19914484401716,-102.17229619587548,-101.15566486249729,-100.14914917990198,-99.15264849568261,-98.16606315894023,-97.18929451031913,-96.22224487214037,-95.26481753863433,-94.31691676626973,-93.37844776417948,-92.44931668468125,-91.52943061389287,-90.61869756244063,-89.71702645626051,-88.8243271274904,-87.94051030545361,-87.06548760773133,-86.19917153132467
